disease_id,disease_name,primary_specialty,secondary_specialties,matched_organ_system_scores,primary_specialty_score,total_matched_phenotype_scores,routing_confidence,clinical_genetics_referral,mapping_method,source_hpoa_version,hpo_annotation_source_url,specialty_taxonomy_reference_url,clinical_review_required
OMIM:618451,"Neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia",Neurology,Clinical Genetics,nervous_system:19; blood_system:2; ear:1; digestive_system:1; eye:1,19,24,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618492,Neurodevelopmental disorder with microcephaly and structural brain anomalies,Neurology,Clinical Genetics,nervous_system:20; eye:1; skeletal_system:1; development_and_growth:1,20,23,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:618707,Neurodevelopmental disorder with absent language and variable seizures,Neurology,Ophthalmology; Orthopedics; Clinical Genetics,nervous_system:9; eye:5; skeletal_system:4; digestive_system:2; immune_connective_tissue:1; integument:1; genitourinary_system:1,9,23,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619110,"Arthrogryposis, distal, type 1C",Orthopedics,Clinical Immunology / Rheumatology; Clinical Genetics,skeletal_system:14; immune_connective_tissue:7; development_and_growth:3; endocrine_metabolic_system:1; genitourinary_system:1,14,26,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619259,Neurodegeneration with ataxia and late-onset optic atrophy,Neurology,Ophthalmology; Clinical Genetics,nervous_system:13; eye:6; cardiovascular_system:3; endocrine_metabolic_system:2; ear:1; digestive_system:1; genitourinary_system:1,13,27,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619314,Buratti-Harel syndrome,Ophthalmology,ENT / Audiology; Neurology; Clinical Genetics,eye:5; ear:3; nervous_system:3; skeletal_system:3; cardiovascular_system:2; integument:2; genitourinary_system:2; respiratory_system:2; immune_connective_tissue:1; digestive_system:1,5,24,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619461,"Myasthenic syndrome, congenital, 7B, presynaptic, autosomal recessive",Neurology,Orthopedics; Clinical Immunology / Rheumatology; Clinical Genetics,nervous_system:9; skeletal_system:4; immune_connective_tissue:3; cardiovascular_system:2; digestive_system:2; eye:2; development_and_growth:2; respiratory_system:2,9,26,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619467,"Usmani-Riazuddin syndrome, autosomal dominant",Neurology,Orthopedics; Ophthalmology; Clinical Genetics,nervous_system:12; skeletal_system:8; eye:4,12,24,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619750,Immunodeficiency 94 with autoinflammation and dysmorphic facies,Orthopedics,Clinical Immunology / Rheumatology; Endocrinology / Metabolic Medicine; Clinical Genetics,skeletal_system:6; immune_connective_tissue:5; endocrine_metabolic_system:4; cardiovascular_system:3; ear:2; blood_system:2; respiratory_system:2; integument:1; digestive_system:1; neoplasm:1; eye:1; development_and_growth:1,6,29,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619880,Neurodevelopmental disorder with poor growth and skeletal anomalies,Orthopedics,Neurology; Ophthalmology; Clinical Genetics,skeletal_system:8; nervous_system:4; eye:3; integument:1; ear:1,8,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620269,"Leukodystrophy, hypomyelinating, 26, with chondrodysplasia",Orthopedics,Neurology; Clinical Genetics,skeletal_system:11; nervous_system:9; digestive_system:1; eye:1; development_and_growth:1,11,23,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620306,Neurodegeneration and seizures due to copper transport defect,Neurology,Endocrinology / Metabolic Medicine; Orthopedics; Clinical Genetics,nervous_system:11; endocrine_metabolic_system:5; skeletal_system:3; respiratory_system:3; cardiovascular_system:2; genitourinary_system:1; eye:1; development_and_growth:1,11,27,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620489,Neurodevelopmental disorder with dysmorphic facies and behavioral abnormalities,Orthopedics,Neurology; Paediatrics / Neonatology; Clinical Genetics,skeletal_system:8; nervous_system:7; development_and_growth:6; cardiovascular_system:3; digestive_system:2; immune_connective_tissue:1; ear:1; endocrine_metabolic_system:1; eye:1; respiratory_system:1,8,31,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620603,"Immunodeficiency 114, folate-responsive",Clinical Immunology / Rheumatology,Hematology; Endocrinology / Metabolic Medicine; Clinical Genetics,immune_connective_tissue:8; blood_system:7; endocrine_metabolic_system:6; nervous_system:6; digestive_system:3; integument:2; cardiovascular_system:1; skeletal_system:1; development_and_growth:1; respiratory_system:1,8,36,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620718,Orofaciodigital syndrome XX,Orthopedics,Cardiology; Clinical Genetics,skeletal_system:11; cardiovascular_system:3; ear:2; nervous_system:2; development_and_growth:2; integument:1; endocrine_metabolic_system:1; digestive_system:1; eye:1; respiratory_system:1,11,25,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621129,"Neurodegeneration, early-childhood-onset, with retinitis pigmentosa, sensorineural hearing loss, and demyelinating peripheral neuropathy ",Neurology,Ophthalmology; Orthopedics; Clinical Genetics,nervous_system:12; eye:7; skeletal_system:5; immune_connective_tissue:4; ear:1; endocrine_metabolic_system:1,12,30,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621130,Fischer-Zirnsak progeroid syndrome,Clinical Immunology / Rheumatology,Endocrinology / Metabolic Medicine; Neurology; Clinical Genetics,immune_connective_tissue:4; endocrine_metabolic_system:4; nervous_system:4; integument:3; skeletal_system:3; digestive_system:2; blood_system:2; eye:2; development_and_growth:2; cardiovascular_system:1; ear:1,4,28,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621409,"Autoinflammation and autoimmunity, systemic, with immune dysregulation 2 ",Nephrology / Urology,Cardiology; Clinical Immunology / Rheumatology; Clinical Genetics,genitourinary_system:8; cardiovascular_system:7; immune_connective_tissue:7; endocrine_metabolic_system:6; blood_system:4; nervous_system:3; digestive_system:2,8,37,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:131300,Camurati-Engelmann disease,Orthopedics,Neurology; Ophthalmology; Clinical Genetics,skeletal_system:8; nervous_system:6; eye:3; blood_system:2; development_and_growth:2; immune_connective_tissue:1; integument:1; ear:1; endocrine_metabolic_system:1; digestive_system:1,8,26,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:137940,Hypotrichosis-Lymphedema-Telangiectasia-Renal defect syndrome,Dermatology,Nephrology / Urology; Cardiology; Clinical Genetics,integument:11; genitourinary_system:5; cardiovascular_system:3; immune_connective_tissue:3; endocrine_metabolic_system:3; nervous_system:1; skeletal_system:1; development_and_growth:1; respiratory_system:1,11,29,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:201180,Acrofrontofacionasal dysostosis 1,Orthopedics,Ophthalmology; Dermatology; Clinical Genetics,skeletal_system:8; eye:5; integument:4; nervous_system:2; ear:1; development_and_growth:1,8,21,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:201475,Very long-chain acyl-CoA dehydrogenase deficiency,Endocrinology / Metabolic Medicine,Gastroenterology / Hepatology; Cardiology; Clinical Genetics,endocrine_metabolic_system:8; digestive_system:7; cardiovascular_system:4; nervous_system:3; genitourinary_system:2; respiratory_system:2; immune_connective_tissue:1; skeletal_system:1,8,28,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:211350,Kyphomelic dysplasia,Orthopedics,Clinical Genetics,skeletal_system:19; integument:1; ear:1; development_and_growth:1,19,22,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:215100,"Rhizomelic chondrodysplasia punctata, type 1",Orthopedics,Neurology; Paediatrics / Neonatology; Clinical Genetics,skeletal_system:11; nervous_system:6; development_and_growth:3; integument:2; immune_connective_tissue:1; ear:1; endocrine_metabolic_system:1; eye:1; respiratory_system:1,11,27,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
